Nome,Salario,Nascimento,Cargo,Ano
HENRIQUE RIBAS DE MOURA,1324.4,1974-04-06,Desenvolvedor,1974.0
TIAGO GONÇALVES DOS SANTOS,7980.0,1961-11-07,Gerente,1961.0
MIGUEL VIEIRA DEMARQUE,6686.900000000001,1959-12-26,Desenvolvedor,1959.0
YURI VITOR FAÇANHA NEVES,10516.0,1958-07-02,Desenvolvedor,1958.0
THIAGO DA CUNHA TEIXEIRA,13402.5,2000-07-20,Gerente,2000.0
LETICIA HENRIQUE CAÇADOR,8684.5,1988-04-16,Desenvolvedor,1988.0
SAMUEL MURATORI DUTRA,18248.0,1987-01-09,Diretor,1987.0
MATHEUS CASTILHO CARDOSO,,1996-05-14,Diretor,1996.0
ARTHUR ANTÔNIO DE SOUZA NETO,7660.400000000001,1968-10-08,Desenvolvedor,1968.0
LETICIA AUGUSTO DE SOUSA FERRARI,1737.6,2000-07-02,Analista,2000.0
ARTHUR QUEIROZ DE AGUIAR,6284.0,1989-12-04,Diretor,1989.0
MATHEUS JOSÉ SILVA MATIAS,5817.0,1995-07-15,Auxiliar,1995.0
LETICIA MATHEUS DA SILVA,6429.500000000001,1977-08-14,Programador,1977.0
GABRIEL WERNECK ELIZEU,3325.3500000000004,1981-02-06,Auxiliar,1981.0
MATHEUS SEGURASSE GONÇALVES,9367.050000000001,1982-09-22,Auxilir,1982.0
MARCO MATHEUS DA SILVA,4192.1,1956-08-09,Desenvolvedor,1956.0
SAMUEL ANTÔNIO DE SOUZA NETO,6537.3,1991-05-25,Desenvolvedor,1991.0
Breno PAULO ALVES ALVIM,6750.0,1972-11-15,Gerente,1972.0
KALLEBE DA SILVA BIANQUINI,7421.6,1957-07-12,Estagiário,1957.0
HENRICO DA CUNHA TEIXEIRA,19524.0,1966-05-09,Director,1966.0
MIGUEL HUGO CAZULA PEREIRA,8278.2,1977-01-23,Auxiliar,1977.0
HIAN RIBAS DE MOURA,10220.4,1958-01-02,Analista,1958.0
GABRIEL MALAQUIAS DE SOUZA OLIVEIRA,3793.2,2025-00-00,Analista,
THIAGO AUGUSTO NERY SILVA,10282.800000000001,2025-00-00,Desenvolvedor,
THIAGO MURATORI DUTRA,10167.300000000001,1952-05-23,Desenvolvedor,1952.0
Breno SEGURASSE GONÇALVES,9207.9,1993-01-10,Coordenador,1993.0
MARCO PICANÇO SANTOS FERREIRA SILVA,1378.3000000000002,1986-12-28,Programador,1986.0
RAFAEL ANTÔNIO DE SOUZA NETO,3424.2000000000003,1994-12-23,Coordenador,1994.0
THIAGO SILVA RAMOS,9424.0,1997-07-05,Diretor,1997.0
SAMUEL MUZY FERNANDES,1606.4,1989-09-16,Estagiário,1989.0
PAULO IVAIR DE ASSIS SETTA,11793.0,1991-07-17,Gerente,1991.0
RAFAEL VIEIRA DEMARQUE,-1231.2,1992-11-25,Estagiário,1992.0
HENRICO QUEIROZ DE AGUIAR,4270.5,1971-05-24,,1971.0
CARLOS STANZANI DE JESUS,8430.0,1975-09-17,Analista,1975.0
Breno BRENO PRADO SILVA,1545.5000000000002,1999-06-24,Desenvolvedor,1999.0
RÔMULO DA SILVA BIANQUINI,6630.8,1990-04-06,Desenolvedor,1990.0
LETICIA PAULO ALVES ALVIM,11500.0,1974-07-21,Diretor,1974.0
ARTHUR STANZANI DE JESUS,8112.3,1954-01-11,Auxiliar,1954.0
RAFAEL MATOS LIMA DA CUNHA,1665.4,1959-08-01,Desenvolvedor,1959.0
LETICIA PAULO ALVES ALVIM,7816.200000000001,1992-11-28,Auxiliar,1992.0
GABRIEL VITOR FAÇANHA NEVES,11804.0,1990-09-01,Diretor,1990.0
JOÃO BRENO PRADO SILVA,,1973-10-26,Desenvolvedor,1973.0
JOÃO MATHEUS DA SILVA,4300.8,1953-08-02,Auxiliar,1953.0
RÔMULO VITOR FAÇANHA NEVES,4054.4,1993-05-20,Estagiário,1993.0
YURI SOUZA RONCETE,1755.0,1972-08-01,Coordenador,1972.0
VICTOR VIEIRA DEMARQUE,8327.0,1977-10-28,Desenvolvedor,1977.0
HENRICO DA SILVA BIANQUINI,10559.9,1952-08-26,Coordenador,1952.0
MARCO GONÇALVES DOS SANTOS,6814.0,1988-10-01,Diretor,1988.0
MIGUEL CASTILHO CARDOSO,11397.0,1956-02-22,Gerente,1956.0
LUCAS FELIPE DE SOUZA,2166.15,1963-07-24,Auxiliar,1963.0
MIGUEL ANTÔNIO DE DECCO OLIVEIRA,9676.8,1979-07-19,Analista,1979.0
GABRIEL CUNHA DE OLIVEIRA,16612.0,1986-11-27,Diretor,1986.0
PEDRO CARDOSO DINIZ,2859.2000000000003,1959-07-12,Estagiário,1959.0
MATEUS HENRIQUE CAÇADOR,3676.0,1952-11-03,Estagiário,1952.0
THIAGO CUNHA DE OLIVEIRA,11220.300000000001,1960-09-17,Coordenador,1960.0
MIGUEL RIBAS DE MOURA,2043.2,1980-05-18,Estagiário,1980.0
THIAGO HENRIQUE CAÇADOR,12410.0,1987-01-05,Diretor,1987.0
VICTOR CARDOSO DINIZ,3289.5,1968-03-13,Gerente,1968.0
YURI DA SILVA BIANQUINI,12625.5,1976-11-10,Gerente,1976.0
LEVI Araujo Kuhn,12057.0,1974-11-28,Gerente,1974.0
HENRIQUE VICTOR ALVES,5061.6,1972-10-23,Estagiário,1972.0
MATEUS SILVA RAMOS,6268.900000000001,1994-06-21,Desenvolvedor,1994.0
GABRIEL BRENO PRADO SILVA,10883.400000000001,1967-09-08,Desenvolvedor,1967.0
THIAGO ANTÔNIO DE SOUZA NETO,1885.8000000000002,1960-04-14,Auxiliar,1960.0
LEVI WERNECK ELIZEU,3638.4,1963-07-12,Estagiário,1963.0
THIAGO CARLOS DE SOUZA,5392.0,1963-01-08,Estagiário,1963.0
VICTOR DA CUNHA TEIXEIRA,7548.0,1969-10-22,Diret,1969.0
VICTOR CUNHA DE OLIVEIRA,7252.8,1954-12-15,Analista,1954.0
Breno VITOR FAÇANHA NEVES,1677.5000000000002,1955-07-21,Desenvolvedor,1955.0
ARTHUR PICANÇO SANTOS FERREIRA SILVA,4789.2,1998-08-17,Analista,1998.0
KALLEBE MUZY FERNANDES,6280.0,1968-02-15,Estagiário,1968.0
YURI PICANÇO SANTOS FERREIRA SILVA,-10453.300000000001,1978-02-04,Desenvolvedor,1978.0
KALLEBE QUEIROZ DE AGUIAR,4704.0,1994-02-25,Estagiário,1994.0
VICTOR WILSTONY DE SOUZA MENDES,6754.0,1961-04-17,Diretor,1961.0
PAULO PAULO ALVES ALVIM,4387.5,1981-12-08,Coordenador,1981.0
TIAGO WERNECK ELIZEU,6107.400000000001,1954-07-24,Coordenador,1954.0
HIAN PICANÇO SANTOS FERREIRA SILVA,-5362.35,1994-12-02,Auxiliar,1994.0
HENRIQUE PAULO ALVES ALVIM,8765.4,1960-06-16,Auxiliar,1960.0
LUCAS VICTOR ALVES,9439.199999999999,1967-06-19,Analista,1967.0
GABRIEL CASTILHO CARDOSO,7455.0,1968-12-22,Gerente,1968.0
ARTHUR DA SILVA BIANQUINI,3180.0,1983-03-05,Gerente,1983.0
CARLOS AUGUSTO NERY SILVA,3179.4,1954-05-08,Auxiliar,1954.0
HENRIQUE QUEIROZ DE AGUIAR,-4644.150000000001,1989-08-10,Auxiliar,1989.0
HIAN MUZY FERNANDES,10669.5,1956-09-12,Gerente,1956.0
RÔMULO ANTÔNIO DE SOUZA NETO,4200.0,1962-01-04,Auxilir,1962.0
SAMUEL MALAQUIAS DE SOUZA OLIVEIRA,4292.8,1983-09-23,Estagiário,1983.0
MARCO SILVA RAMOS,2547.6,1998-07-15,Analista,1998.0
KALLEBE ASSIS NOGUEIRA SILVA,3144.75,1956-08-11,,1956.0
SAMUEL WILSTONY DE SOUZA MENDES,-7947.450000000001,1959-05-22,Auxiliar,1959.0
THIAGO SOUZA RONCETE,8223.800000000001,1982-01-09,Coordenador,1982.0
MICAEL CARDOSO DINIZ,5425.35,1978-10-03,Auxiliar,1978.0
BLENDOW SOUZA RONCETE,4201.6,1968-06-24,Coordenador,1968.0
ARTHUR STANZANI DE JESUS,11404.0,1991-08-21,Diretor,1991.0
GABRIEL DA SILVA BIANQUINI,4282.95,1957-12-17,Auxiliar,1957.0
RAFAEL MATOS LIMA DA CUNHA,6860.4,1982-03-13,Analista,1982.0
VICTOR MALAQUIAS DE SOUZA OLIVEIRA,9606.0,1995-09-07,Analista,1995.0
VICTOR SOUZA RONCETE,6229.6,1957-06-01,Coordenador,1957.0
VICTOR GONÇALVES DONADONI,6801.0,1972-10-02,Gerente,1972.0
YURI WERNECK ELIZEU,14286.0,1967-04-26,Gerente,1967.0
RAFAEL GONÇALVES DONADONI,19290.0,1989-07-01,Diretor,1989.0
MATHEUS CARDOSO DINIZ,1048.434142202076,1979-03-28,Diretor,1979.0
MIGUEL PICANÇO SANTOS FERREIRA SILVA,9010.5,1954-06-28,Gerente,1954.0
CARLOS SEGURASSE GONÇALVES,4183.2,1995-09-01,Estagiário,1995.0
MATHEUS RIBAS DE MOURA,2330.056243851859,1975-03-14,Diretor,1975.0
MARCO MALAQUIAS DE SOUZA OLIVEIRA,8955.6,1973-13-32,Analista,
PEDRO DA SILVA BIANQUINI,10243.5,1955-02-15,Manager,1955.0
Breno BRENO PRADO SILVA,3914.4,1958-10-20,Estagiário,1958.0
JOÃO WILSTONY DE SOUZA MENDES,8674.8,1958-11-11,Analista,1958.0
RAFAEL SILVA RAMOS,1720.8,1999-10-19,Analista,1999.0
HIAN PAULO ALVES ALVIM,6582.0,1960-07-10,Gerente,1960.0
MATHEUS CARDOSO DINIZ,14797.5,1951-06-19,Gerente,1951.0
GABRIEL CARLOS DE SOUZA,1063.4101744809586,1983-02-25,Desenvolvedor,1983.0
SAMUEL MUZY FERNANDES,10030.0,1984-05-15,Diretor,1984.0
GUILHERME RISSON EUZEBIO,3059.1000000000004,1970-07-22,Desenvolvedor,1970.0
FELIPE DA CUNHA TEIXEIRA,6035.900000000001,1984-12-23,Coordenador,1984.0
RAFAEL DA SILVA BIANQUINI,1567.2,1996-06-17,Estagiário,1996.0
LUCAS SEGURASSE GONÇALVES,3988.7999999999997,1954-03-26,Analista,1954.0
HENRIQUE SEGURASSE GONÇALVES,5054.400000000001,1979-10-03,Estagiário,1979.0
RAFAEL CARLOS DE SOUZA,2412.3,1979-08-18,Desenvolvedor,1979.0
SAMUEL AUGUSTO DE SOUSA FERRARI,2346.0,1965-07-01,Gerente,1965.0
GUILHERME VITOR FAÇANHA NEVES,10594.5,1953-01-09,Gerente,1953.0
PAULO RIBAS DE MOURA,6067.5,1996-04-16,Gerente,1996.0
Breno MURATORI DUTRA,2695.0,1977-07-09,Desenvolvedor,1977.0
PAULO SILVINO DA SILVA,7226.4,1963-01-17,Analista,1963.0
MARCO WERNECK ELIZEU,4699.2,1992-03-03,Analista,1992.0
BLENDOW SANTOS DA SILVA,7358.0,1984-10-19,Diretor,1984.0
MARCO CARDOSO DINIZ,3366.0,1977-11-08,Analista,1977.0
LUCAS MURATORI DUTRA,5529.0,1980-09-28,Gerente,1980.0
MATHEUS STANZANI DE JESUS,6670.3,1973-13-32,Coordenador,
GABRIEL GONÇALVES DONADONI,2368.8,1995-12-18,Auxiliar,1995.0
BLENDOW VIEIRA DEMARQUE,9830.7,1995-03-16,Desenvolvedor,1995.0
MATHEUS MATHEUS DA SILVA,5616.0,1965-07-16,Gerente,1965.0
MIGUEL DA CUNHA TEIXEIRA,16616.0,1992-12-19,Diretor,1992.0
MARCO ASSIS NOGUEIRA SILVA,1309.2,1967-02-28,Analista,1967.0
MATEUS MALAQUIAS DE SOUZA OLIVEIRA,12058.5,1977-02-21,Gerente,1977.0
JOÃO Araujo Kuhn,10430.7,1995-06-25,Auxiliar,1995.0
VICTOR CARLOS DE SOUZA,-7156.8,1990-12-20,Auxiliar,1990.0
JOÃO SILVINO DA SILVA,1940.9,1985-07-22,Coordenador,1985.0
MATEUS HENRIQUE CAÇADOR,13154.0,1968-07-21,Diretor,1968.0
THIAGO RIBEIRO AMORIM,7004.55,1959-04-10,Auxiliar,1959.0
LEVI VITOR FAÇANHA NEVES,6552.0,1980-10-18,Auxiliar,1980.0
GUILHERME VITOR FAÇANHA NEVES,15002.0,1986-04-22,Diretor,1986.0
CARLOS PAULO ALVES ALVIM,10070.0,1970-06-05,Diretor,1970.0
JOÃO LACERDA PORTUGAL DA SILVA,7417.6,1979-07-16,Estagiário,1979.0
THIAGO CARLOS DE SOUZA,14991.0,1958-11-18,Gerente,1958.0
Breno MURATORI DUTRA,7122.400000000001,1967-07-07,Estagiário,1967.0
SAMUEL WERNECK ELIZEU,1911.0,1992-12-14,Gerente,1992.0
PEDRO VICTOR ALVES,1308.0,1999-10-21,Analista,1999.0
THIAGO MALAQUIAS DE SOUZA OLIVEIRA,14676.0,1964-02-02,Diretor,1964.0
PEDRO CARDOSO DINIZ,2952.3,1977-06-04,Coordenador,1977.0
THIAGO LACERDA PORTUGAL DA SILVA,6238.400000000001,2000-12-23,Estagiário,2000.0
JOÃO HENRIQUE CAÇADOR,10851.5,1967-06-06,Desenvolvedor,1967.0
LETICIA AUGUSTO DE SOUSA FERRARI,6469.05,1972-08-07,,1972.0
PEDRO WILSTONY DE SOUZA MENDES,9426.0,1974-03-17,Diretor,1974.0
JOÃO VITOR FAÇANHA NEVES,2749.5,,Gerente,
GABRIEL IVAIR DE ASSIS SETTA,2344.0,1994-09-19,Diretor,1994.0
GUILHERME RIBAS DE MOURA,5900.7,1978-05-13,Coordenador,1978.0
HENRICO AUGUSTO NERY SILVA,3135.2000000000003,,Estagiário,
JOÃO CUNHA DE OLIVEIRA,12487.800000000001,1972-07-24,Coordenador,1972.0
TIAGO CUNHA DE OLIVEIRA,6655.200000000001,1979-03-11,Estagiário,1979.0
GABRIEL SEGURASSE GONÇALVES,1804.0000000000002,1980-02-10,Desenvolvedor,1980.0
MATHEUS WERNECK ELIZEU,5860.8,1992-07-14,Estagiário,1992.0
JOÃO CUNHA DE OLIVEIRA,7801.3,1990-11-22,Coordenador,1990.0
LUCAS SEGURASSE GONÇALVES,7434.900000000001,1963-01-22,Desenvolvedor,1963.0
LUCAS QUEIROZ DE AGUIAR,16162.0,1965-08-04,Diretor,1965.0
GABRIEL DA SILVA BIANQUINI,1975.6000000000001,1986-06-11,Desenvolvedor,1986.0
MATEUS PICANÇO SANTOS FERREIRA SILVA,10160.7,2000-07-19,Desenvolvedor,2000.0
BLENDOW MATHEUS DA SILVA,1629.217587444099,1969-12-19,Gerente,1969.0
PAULO ANTÔNIO DE SOUZA NETO,4390.0,1970-12-19,Diretor,1970.0
LEVI HENRIQUE CAÇADOR,3229.5,1968-01-27,Gerente,1968.0
GABRIEL MALAQUIAS DE SOUZA OLIVEIRA,7449.75,1960-07-16,Auxiliar,1960.0
SAMUEL SILVA RAMOS,2605.2,1969-05-16,Analista,1969.0
TIAGO MATHEUS DA SILVA,5252.1,1989-03-17,Auxiliar,1989.0
TIAGO SILVA RAMOS,10747.199999999999,1959-12-11,Analista,1959.0
VICTOR VITOR FAÇANHA NEVES,-1620.0,1985-08-23,Estagiário,1985.0
HENRIQUE WERNECK ELIZEU,2195.2000000000003,1985-04-20,Estagiário,1985.0
GABRIEL SILVINO DA SILVA,8451.300000000001,1984-11-06,Desenvolvedor,1984.0
TIAGO WERNECK ELIZEU,4656.3,1960-08-07,Desenvolvedor,1960.0
SAMUEL CASTILHO CARDOSO,4657.8,1995-01-09,Auxiliar,1995.0
JOÃO CASTILHO CARDOSO,13119.0,1987-01-10,Gerente,1987.0
MATHEUS RISSON EUZEBIO,6973.05,1984-06-22,,1984.0
JOÃO JOSÉ SILVA MATIAS,8449.199999999999,1963-06-22,Analista,1963.0
VICTOR ANTÔNIO DE DECCO OLIVEIRA,7138.8,1980-03-20,Analista,1980.0
GUILHERME SOUZA RONCETE,12026.0,1993-08-13,Diretor,1993.0
ARTHUR IVAIR DE ASSIS SETTA,8432.550000000001,1956-09-17,Auxiliar,1956.0
BLENDOW RIBEIRO AMORIM,5794.8,1961-01-27,Desenvolvedor,1961.0
MATEUS RIBEIRO AMORIM,11452.5,1951-03-02,Gerente,1951.0
VICTOR PICANÇO SANTOS FERREIRA SILVA,9918.0,1992-09-19,Analista,1992.0
MATEUS CARLOS DE SOUZA,6525.200000000001,1970-03-21,Desenvolvedor,1970.0
MARCO ANTÔNIO DE SOUZA NETO,,1987-12-27,Analista,1987.0
PEDRO RISSON EUZEBIO,1588.0,1999-06-02,Estagiário,1999.0
MICAEL CUNHA DE OLIVEIRA,3900.8,1972-09-08,Estagiário,1972.0
HENRIQUE MATOS LIMA DA CUNHA,9168.9,1958-11-11,Coordenador,1958.0
BLENDOW WERNECK ELIZEU,5166.700000000001,1967-03-20,Desenvolvedor,1967.0
MIGUEL AUGUSTO NERY SILVA,4513.6,1970-10-14,Coordenador,1970.0
KALLEBE IVAIR DE ASSIS SETTA,5269.6,1983-01-06,Estagiário,1983.0
LUCAS MALAQUIAS DE SOUZA OLIVEIRA,4567.200000000001,,Desenvolvedor,
BLENDOW BRENO PRADO SILVA,8491.6,1963-10-08,Coordenador,1963.0
VICTOR RIBEIRO AMORIM,1785.6000000000001,1992-07-01,Trainee,1992.0
HENRIQUE MATHEUS DA SILVA,5991.3,2000-01-09,Auxiliar,2000.0
SAMUEL FELIPE DE SOUZA,7712.900000000001,1960-12-12,Coordenador,1960.0
TIAGO MUZY FERNANDES,-9015.6,1995-09-08,Analista,1995.0
CARLOS PICANÇO SANTOS FERREIRA SILVA,7274.400000000001,,Estagiário,
PAULO WERNECK ELIZEU,5672.700000000001,1996-08-18,Desenvolvedor,1996.0
RAFAEL FELIPE DE SOUZA,4167.0,1988-07-23,Gerente,1988.0
MATEUS JOSÉ SILVA MATIAS,16050.0,1970-05-05,Diretor,1970.0
PAULO SILVINO DA SILVA,9251.550000000001,1994-08-21,Auxiliar,1994.0
HENRICO HENRIQUE COSTA BARNABE MARAZO,4320.8,1958-10-20,Estagiário,1958.0
JOÃO MALAQUIAS DE SOUZA OLIVEIRA,1981.0435076115057,1983-07-09,Gerente,1983.0
PEDRO RISSON EUZEBIO,6334.650000000001,1974-09-18,Auxiliar,1974.0
VICTOR BRENO PRADO SILVA,9043.1,,Desenvolvedor,
HIAN SEGURASSE GONÇALVES,8980.4,1967-11-06,Coordenador,1967.0
VICTOR SILVA RAMOS,7852.0,1968-03-27,Diretor,1968.0
PEDRO MUZY FERNANDES,9529.5,1956-08-12,Gerente,1956.0
BLENDOW VITOR FAÇANHA NEVES,5827.5,2000-10-07,Auxiliar,2000.0
GABRIEL GONÇALVES DONADONI,10253.25,1969-02-21,Auxiliar,1969.0
PEDRO QUEIROZ DE AGUIAR,2638.0,2025-00-00,Diretor,
JOÃO MALAQUIAS DE SOUZA OLIVEIRA,10303.199999999999,1993-08-10,Analista,1993.0
JOÃO GONÇALVES DONADONI,1191.1426469200135,1992-05-21,Diretor,1992.0
MATEUS Araujo Kuhn,7130.4,1993-01-21,Analista de Sistemas,1993.0
MIGUEL SANTOS DA SILVA,-18132.0,1989-08-19,Diretor,1989.0
MATHEUS CASTILHO CARDOSO,6397.6,1983-09-02,Desenvolvedor,1983.0
THIAGO MUZY FERNANDES,1810.4,1958-02-24,Estagiário,1958.0
YURI IVAIR DE ASSIS SETTA,3213.0,1965-03-26,Gerente,1965.0
MARCO VIEIRA DEMARQUE,2895.2000000000003,1964-11-20,Desenvolvedor,1964.0
JOÃO WILSTONY DE SOUZA MENDES,2051.7000000000003,1975-10-05,Auxiliar,1975.0
THIAGO RISSON EUZEBIO,6765.000000000001,1957-08-02,Desenvolvedor,1957.0
ARTHUR VICTOR ALVES,5908.1,1976-05-01,Desenvolvedor,1976.0
MATHEUS MALAQUIAS DE SOUZA OLIVEIRA,,1990-09-10,Coordenador,1990.0
JOÃO GONÇALVES DOS SANTOS,3611.3,1967-09-13,Desenvolvedor,1967.0
GABRIEL BRENO PRADO SILVA,4716.8,1957-06-01,Estagiário,1957.0
THIAGO DA CUNHA TEIXEIRA,14223.0,1963-12-15,Gerente,1963.0
GABRIEL MATHEUS DA SILVA,1407.0,1962-05-11,Auxiliar,1962.0
PEDRO RIBEIRO AMORIM,8587.95,1992-03-13,Auxiliar,1992.0
TIAGO AUGUSTO NERY SILVA,14572.5,2000-08-03,Gerente,2000.0
YURI BRENO PRADO SILVA,7376.25,1995-06-08,Auxiliar,1995.0
SAMUEL CARLOS DE SOUZA,9959.25,1979-12-04,Auxiliar,1979.0
MICAEL MATOS LIMA DA CUNHA,4712.0,1959-07-21,Estagiário,1959.0
THIAGO PAULO ALVES ALVIM,5694.700000000001,1964-07-05,Desenvolvedor,1964.0
SAMUEL QUEIROZ DE AGUIAR,3576.0,1989-02-10,Gerente,1989.0
MATHEUS JOSÉ SILVA MATIAS,4144.35,1973-13-32,Auxiliar,
JOÃO AUGUSTO DE SOUSA FERRARI,10779.6,1991-12-04,Coordenaddr,1991.0
Breno SANTOS DA SILVA,16504.0,1986-12-09,Diret,1986.0
MIGUEL MALAQUIAS DE SOUZA OLIVEIRA,1502.55,1950-01-04,Auxiliar,1950.0
MATEUS SILVINO DA SILVA,-14306.0,1971-01-10,Diretor,1971.0
LUCAS LACERDA PORTUGAL DA SILVA,14896.0,1955-03-17,Diretor,1955.0
SAMUEL WILSTONY DE SOUZA MENDES,3853.5,2000-05-04,Gerente,2000.0
THIAGO SANTOS DA SILVA,1592.319476695448,1998-12-19,Gerente,1998.0
GABRIEL MALAQUIAS DE SOUZA OLIVEIRA,8940.1,1976-02-15,Coordenador,1976.0
GUILHERME MATOS LIMA DA CUNHA,3862.0,1979-03-01,Diretor,1979.0
JOÃO RIBAS DE MOURA,4206.400000000001,1951-07-02,Desenvolvedor,1951.0
RÔMULO SILVINO DA SILVA,8564.0,1978-06-07,Diretor,1978.0
SAMUEL PICANÇO SANTOS FERREIRA SILVA,8175.3,1975-02-16,Auxiliar,1975.0
TIAGO SANTOS DA SILVA,5856.0,1968-10-05,Gerente,1968.0
FELIPE CARLOS DE SOUZA,13560.0,1997-03-20,Diretor,1997.0
GABRIEL SILVINO DA SILVA,7783.200000000001,2000-02-07,Estagiário,2000.0
GABRIEL IVAIR DE ASSIS SETTA,3464.8,1960-02-24,Trainee,1960.0
PAULO LACERDA PORTUGAL DA SILVA,9720.0,1954-01-26,Diretor,1954.0
JOÃO LACERDA PORTUGAL DA SILVA,2306.7000000000003,1989-04-13,Desenvolvedor,1989.0
LEVI MUZY FERNANDES,6336.0,1966-04-04,Diretor,1966.0
MARCO HUGO CAZULA PEREIRA,6380.400000000001,1750-06-31,Coordenador,
TIAGO ANTÔNIO DE DECCO OLIVEIRA,-12981.0,1960-03-09,Gerente,1960.0
LUCAS CASTILHO CARDOSO,9814.8,1980-09-06,Analista,1980.0
VICTOR MUZY FERNANDES,3001.9,1970-09-23,Desenvolvedor,1970.0
GUILHERME GONÇALVES DOS SANTOS,2809.3,1956-07-18,Coordenaddr,1956.0
LUCAS IVAIR DE ASSIS SETTA,3237.15,1959-02-16,Auxiliar,1959.0
PEDRO PAULO ALVES ALVIM,1081.6942545009797,1971-09-21,Analista,1971.0
VICTOR MATOS LIMA DA CUNHA,9679.95,1956-08-28,Auxiliar,1956.0
RÔMULO VICTOR ALVES,3352.65,1958-09-11,Auxiliar,1958.0
Breno SILVINO DA SILVA,7482.0,1980-03-21,Manager,1980.0
SAMUEL SANTOS DA SILVA,4434.0,1975-10-07,Analista,1975.0
HENRICO RIBEIRO AMORIM,5610.0,1977-02-20,Analista,1977.0
SAMUEL VICTOR ALVES,2389.8,1966-12-10,Auxiliar,1966.0
VICTOR MUZY FERNANDES,2283.6,1975-06-21,Analista,1975.0
MIGUEL CARDOSO DINIZ,8224.7,1962-09-17,Desenvolvedor,1962.0
HENRIQUE PICANÇO SANTOS FERREIRA SILVA,2542.0,1977-03-28,Diretor,1977.0
Breno HENRIQUE CAÇADOR,7312.5,1986-08-06,Coordenador,1986.0
HIAN MUZY FERNANDES,-8027.800000000001,2000-08-02,Desenvolvedor,2000.0
THIAGO Araujo Kuhn,8324.800000000001,1976-07-02,Desenvolvedor,1976.0
THIAGO HENRIQUE CAÇADOR,55398.6073763128,1996-11-26,Auxiliar,1996.0
MATHEUS VIEIRA DEMARQUE,12628.5,1994-06-14,Gerente,1994.0
RAFAEL MALAQUIAS DE SOUZA OLIVEIRA,5038.0,1997-05-23,Diretor,1997.0
JOÃO ASSIS NOGUEIRA SILVA,6843.599999999999,1957-04-20,Analista,1957.0
Breno SILVINO DA SILVA,6628.0,1981-07-17,Estagiário,1981.0
VICTOR ANTÔNIO DE DECCO OLIVEIRA,8352.0,1981-02-14,Diretor,1981.0
Breno MURATORI DUTRA,5485.700000000001,1953-05-24,Desenvolvedor,1953.0
LETICIA DA CUNHA TEIXEIRA,3741.4,1973-06-22,Coordenador,1973.0
TIAGO SILVA RAMOS,19054.0,1953-12-16,Diretor,1953.0
KALLEBE AUGUSTO NERY SILVA,,1954-01-17,Gerente,1954.0
TIAGO CUNHA DE OLIVEIRA,3369.0,1954-08-13,Manager,1954.0
LEVI SEGURASSE GONÇALVES,,1976-08-01,Estagiário,1976.0
CARLOS MURATORI DUTRA,9854.4,1953-07-11,Analista,1953.0
KALLEBE AUGUSTO NERY SILVA,4308.0,1978-12-13,Gerente,1978.0
SAMUEL AUGUSTO NERY SILVA,2706.0,1989-03-26,Analista,1989.0
RÔMULO DA CUNHA TEIXEIRA,10227.6,1957-07-22,Analista,1957.0
RAFAEL HENRIQUE COSTA BARNABE MARAZO,10908.0,1973-02-19,Diretor,1973.0
LEVI VICTOR ALVES,13184.0,1971-01-24,Diretor,1971.0
JOÃO ASSIS NOGUEIRA SILVA,9246.0,1998-08-07,Diretor,1998.0
LUCAS HUGO CAZULA PEREIRA,2358.0,1953-02-28,Analista,1953.0
Breno MURATORI DUTRA,9308.0,1997-03-06,Diretor,1997.0
LETICIA VITOR FAÇANHA NEVES,5292.3,1990-04-19,Coordenador,1990.0
FELIPE JOSÉ SILVA MATIAS,3546.0,1991-08-09,Analista,1991.0
VICTOR FELIPE DE SOUZA,4755.0,1990-02-27,Gerente,1990.0
MIGUEL MURATORI DUTRA,1696.0,1977-11-22,Estagiário,1977.0
VICTOR DA CUNHA TEIXEIRA,2329.6,1985-06-11,Estagiário,1985.0
GUILHERME WERNECK ELIZEU,10010.0,1954-10-01,Coordenador,1954.0
JOÃO RIBAS DE MOURA,10329.9,1996-05-08,Auxiliar,1996.0
MARCO SOUZA RONCETE,-3039.75,1974-11-02,Auxiliar,1974.0
MIGUEL SANTOS DA SILVA,5272.3,1965-09-15,Desenvolvedor,1965.0
PEDRO DA CUNHA TEIXEIRA,8928.15,1985-11-23,Auxiliar,1985.0
HIAN AUGUSTO DE SOUSA FERRARI,6364.5,1977-08-23,Gerente,1977.0
VICTOR MATOS LIMA DA CUNHA,2268.2000000000003,1965-12-18,Desenvolvedor,1965.0
Breno MUZY FERNANDES,9445.7,1959-02-15,Desenvolvedor,1959.0
PEDRO JOSÉ SILVA MATIAS,1609.2,1989-06-12,Analista,1989.0
JOÃO CARDOSO DINIZ,14763.0,1962-05-08,Gerente,1962.0
MATEUS MURATORI DUTRA,12102.0,1981-05-12,Gerente,1981.0
VICTOR RIBEIRO AMORIM,13947.0,1750-06-31,Gerente,
PEDRO DA SILVA BIANQUINI,4771.2,1999-02-18,Estagiário,1999.0
PEDRO CARLOS DE SOUZA,4676.0,1998-06-23,Diretor,1998.0
SAMUEL VITOR FAÇANHA NEVES,6935.5,1951-02-28,Coordenador,1951.0
VICTOR VICTOR ALVES,4462.400000000001,1953-08-28,Estagiário,1953.0
KALLEBE RISSON EUZEBIO,9021.6,1984-02-02,Analista,1984.0
